cell_code,prediction
3x1qPdVV5V,dopaminereceptor
3X5vEtxSsW,cellcycle
3XCNn9VzWT,dopaminereceptor
3Xlb5CTeAa,Ca2
3xZBUgkIVF,dopaminereceptor
3Y4F6gDnmK,Ca2
3Y8jiB5scU,ROCK
3yA9S8PRCu,ROCK
3ybRKSvChD,Ca2
3YJonXs9zl,ROCK
3yU55enY5G,ROCK
3z1hgFS0eR,dopaminereceptor
3zAMQkpYDo,DNAMetabolism
3ZiMOXPDrd,ROCK
3ZLQQBfNsB,dopaminereceptor
3ZmFpPN1Mm,Cdc25
3zOFKN8E8G,AMPA
3ZSWW3PQJy,cMyc
3ZYsYUrzkg,Ca2
3ZzKrgXqam,Ca2
3ZZXyoKoLJ,dopaminereceptor
4050zErmdx,ROCK
41drHPLPV6,ROCK
41f3qKwM7j,DNA_intercalation
41ktSNLNaC,cellcycle
41LWt6wd3j,DNA_intercalation
41qZD1FDFc,Ca2
41sCAPKYZj,AMPA
41sKAQZKbH,cellcycle
41WumjI2Hu,Ca2
437uf4I9F0,Ca2
43aplNrg16,dopaminereceptor
43ESZuq9JZ,dopaminereceptor
43qqwoXCYB,ROCK
43R0agsBlO,ROCK
43roMnjZVE,AMPA
43tKSrXGw2,dopaminereceptor
43YcKYlg82,ROCK
44a8ynok6A,Ca2
44cmKbmbOp,DNAMetabolism
44rlQQcYzV,Ca2
44Xx4sOlEG,ROCK
45bVW4BnSH,cellcycle
45rZOmsCXE,ROCK
45WvN17hII,cMyc
464Wqs9NTX,adrenoceptor
46yGaiD6CI,ROCK
47c7Aw6qIO,Ca2
47N86cTbiJ,Cdc25
47NTFrzGaF,Ca2
4808Fi7WW9,cellcycle
48YhOF7JmB,eNOS
49tB4YfWd9,DNAMetabolism
49vCF4tba1,Ca2
49Xmp8nzF4,cellcycle
4A1eJWecQZ,ROCK
4A578MWMLn,ROCK
4a8eGyf6rV,DNA_intercalation
4aainmM317,ROCK
4Ag88LC00Z,DNAMetabolism
4AgtGyXXwP,dopaminereceptor
4AiiIxqGGj,Ca2
4AIM07Rzyt,ROCK
4aKCi6h5CB,Ca2
4b0eBXNzRe,ROCK
4BhU3qQg4f,ROCK
4bHZpQJRti,ROCK
4Bl0tzBCnI,ROCK
4bpE2dyRj3,ROCK
4bPJE9iivm,cMyc
4brbSITw9R,ROCK
4C751ECLuN,DNAMetabolism
4C8F8pP5ww,ROCK
4CaWPANl8M,dopaminereceptor
4cEq8ePDzf,AMPA
4CG91HEODg,Cdc25
4CXIeLHrKD,ROCK
4d5k8k78DP,DNAMetabolism
4DC0T95v6m,DNAMetabolism
4dZXx4yvAS,dopaminereceptor
4EFo8Y938e,ROCK
4eGJDbiW9D,DNAMetabolism
4EGWLkNMlS,cellcycle
4ej76wInC9,dopaminereceptor
4En4nnGHap,DNAMetabolism
4Ey27ISQ3s,ROCK
4F5d4yeDWj,Ca2
4f78ZHdT1n,AMPA
4fHgdDxpuQ,ROCK
4Fijpw86eH,DNAMetabolism
4FLTFQZbRL,ROCK
4fS9OMAZA5,CDK
4gIEyn6GmB,dopaminereceptor
4GUHtvb91G,Ca2
4h0FPdog7l,ROCK
4H5JDZQChb,cellcycle
4h7HF3OHpL,Cdc25
4hbOTh3IXw,ROCK
4hdq7PqROf,Ca2
4hE3J2nnDR,ROCK
4hHmXS0ziN,ROCK
4IbjOYaN24,dopaminereceptor
4iEmSjCpOO,ROCK
4ifObeAWDj,ROCK
4IKWi4cgv8,ROCK
4iprXejwD6,Cdc25
4iqvFLsRag,dopaminereceptor
4IVt20GEzT,cMyc
4iy92efYWq,ROCK
4iyqHCfSq9,Ca2
4izyt61CZy,ROCK
4jEbm8j7hI,Ca2
4JGXngwVGU,ROCK
4JOihJVAjE,ROCK
4jPpLUUoBw,ROCK
4jULWahNJn,ROCK
4JWWkpTF6O,ROCK
4jYT8haTUm,Tubulin
4K0HDMRHGD,cellcycle
4KucuwsIGF,ROCK
4kVMnhxwLK,ROCK
4L1N5B0oCZ,dopaminereceptor
4l4SWtjNWP,ROCK
4L9fhVFupN,ROCK
4lBQSfyE2X,ROCK
4lCw2zfEBX,ROCK
4lmW4jtXaE,dopaminereceptor
4Lr5I6hTAV,dopaminereceptor
4LsWazdPXD,Ca2
4m0IEExnLv,rac1
4m54G0Ztvv,dopaminereceptor
4Mi2IMamuL,ROCK
4mX7r5fZRm,Ca2
4my4XKYgnV,eNOS
4MZhqvZtWS,ROCK
4n5HP8sigt,DNA_intercalation
4NdQDxKtrh,ROCK
4nE4Mcpf6y,dopaminereceptor
4nhAM9tj1A,Ca2
4O7wGQI5PY,AMPA
4ObKTwOPc4,Tubulin
4oFfxXQ9kL,Ca2
4OHKr6psvK,AMPA
4OLwCLufIX,Tubulin
4oO63nWB3z,ROCK
4OoibfQnEU,ROCK
4oomhsnotN,ROCK
4orWneXApk,dopaminereceptor
4oyMGFrAmf,dopaminereceptor
4P3SehyAAB,Ca2
4pa7oiWn67,Tubulin
4pIH5MjdwP,dopaminereceptor
4PlccdjY9F,dopaminereceptor
4pLyEOTd3f,ROCK
4PMjoDCcJv,adrenoceptor
4psKwg3lSc,Ca2
4QarM4EXse,Ca2
4qiESUuvEQ,Cdc25
4QkAY2aNeG,DNAMetabolism
4qnBP0Z8TN,DNAMetabolism
4qNu6dbaKE,ROCK
4qrRsefjdN,DNAMetabolism
4QSnZ18fPt,AMPA
4qsXnTUG88,Ca2
4QYtn6mQmL,ROCK
4r3FNo9naM,cMyc
4RA6jiIkbU,dopaminereceptor
4rCuRWFX4g,Ca2
4RegL4nVxr,EGFR
4RGRttdjCe,rac1
4ROLJ1FGWG,ROCK
4rYHyylVMq,DNAMetabolism
4sedZ86Df0,cellcycle
4SEJteUwol,ROCK
4sG7SWGmps,Ca2
4sHszypNmQ,ROCK
4SZistM3hL,ROCK
4t6s9YlDMO,dopaminereceptor
4t6t4L3Cjo,ROCK
4tR726lma6,ROCK
4tr9JSt64M,dopaminereceptor
4TRu5xNGxm,AMPA
4tUtQ3HnGr,ROCK
4TY2wMdpQs,ROCK
4tZ1WoBPnJ,ROCK
4uAPcaAvDb,ROCK
4UPlQaRYrk,ROCK
4uvPF2F2sj,Tubulin
4vCWT9KcEf,ROCK
4vFLqArxHB,cMyc
4voyDVD3QI,cellcycle
4VyvMUlcVP,AMPA
4w0dYe1yRZ,ROCK
4wBy5U9uo8,DNAMetabolism
4wGZs1kpr7,ROCK
4wLgXuuPqb,cellcycle
4X1DbnWAzq,ROCK
4XaMw8x100,ROCK
4XBItRliSB,cellcycle
4xnGkwK1Ss,cMyc
4xNt0In33f,dopaminereceptor
4Xr6mbx1CG,cellcycle
4XzLAJZdj9,dopaminereceptor
4Y1K1T16pE,Ca2
4Yc16KYYDp,Ca2
4yfZClynqx,ROCK
4YhLgsSILY,Ca2
4Ylt2EtQME,cellcycle
4yM7esgfTS,ROCK
4yqnXo3upP,ROCK
4zau9ksZgY,Ca2
4ZE9VufnY3,ROCK
4ZhJaNwBy0,ROCK
4ZlGyNC64O,Ca2
4zntPLqneM,ROCK
4zvikINzt1,cellcycle
4zwF5882x9,AMPA
50fsNVpUB0,dopaminereceptor
50iDHDQfFk,dopaminereceptor
50r3olLGBY,dopaminereceptor
526pMjVPA3,DNAMetabolism
52LUon64cj,Ca2
52Qw4YXzpZ,Ca2
52rCCH4spX,cellcycle
52VCVUHoHC,dopaminereceptor
53nH5KaZzH,Ca2
53WSE9k2Ud,DNA_intercalation
54SpJIXH0F,cellcycle
54yodDnabU,cMyc
55AsJFvFiL,CDK
55oeXwUZR4,DNAMetabolism
55XJNIrDuD,ROCK
568vPOD9I1,Ca2
56kF9r4tPA,AMPA
56Lwk0nmDk,dopaminereceptor
56n8667krZ,Ca2
57ktnX1LH5,ROCK
57nDdDWIYs,dopaminereceptor
57sOacCZvd,dopaminereceptor
57x3wmkxlg,ROCK
585XbBAGRI,TopoII
58ltAm28kI,Cdc25
595pLOciDt,AMPA
59etWH8puM,TopoII
59kfOajBBN,AMPA
59usJQDNnr,ROCK
59x375uO37,rac1
5a3q9NLHt9,ROCK
5aEJUIunXT,ROCK
5AGyv0klGg,ROCK
5AHL0x4pCo,DNAMetabolism
5al7yeBOtw,Cdc25
5AnyMdhRFX,AMPA
5AvfmrAzIE,ROCK
5b1096CNEj,cMyc
5B2T1WNkZJ,Ca2
5b72uOyMs2,ROCK
5BJEpln7ZS,eNOS
5BjXNJjz5h,cMyc
5CiznlUt4n,Ca2
5CjIwMWx3b,Tubulin
5CQmwjIVca,ROCK
5cv7q0AgUi,ROCK
5CVQNWeIso,ROCK
5cxtMq4zex,DNAMetabolism
5dDguDHROK,AMPA
5dEAyqyiGl,ROCK
5dJyCRYnIW,ROCK
5dpzwVXO5z,Ca2
5DQrDI0JeM,ROCK
5dTkRbVVbi,cellcycle
5dXsSIbxE1,cMyc
5DYaFxCVqS,dopaminereceptor
5dZjaaCJrD,Ca2
5e0f2y99MA,Ca2
5ECDeUEV2Z,ROCK
5EcDpAF8bB,ROCK
5eEMIKqGiB,ROCK
5egwcWbFFr,Ca2
5EjPuIvwIw,Ca2
5eOj9Kgz2E,Tubulin
5ePE04HJ4P,cellcycle
5estVY54jp,ROCK
5F3wjdM9fD,Ca2
5F4N4s1S8k,ROCK
5f9ul3o9z0,DNAMetabolism
5fAXr7JSvg,AMPA
5fblm7xZ46,CDK
5fcvsrxLRN,DNAMetabolism
5FGEHWj1iL,ROCK
5fskz0g5Ze,Ca2
5g0QqYo9aA,ROCK
5g2lJUVsBI,dopaminereceptor
5G4ifZu6ER,ROCK
5g6VVEOdCO,Tubulin
5gB4HHGmNw,cellcycle
5GJSAu9foA,ROCK
5gpYV4Lm4D,eNOS
5h1Y712oQB,ROCK
5H4aFy7FJm,dopaminereceptor
5H7IIuCqSy,Ca2
5H9FpoWORB,ROCK
5hEGK3rSZg,AMPA
5heu3t5Ctn,Ca2
5hUbNscdJf,Ca2
5hzrGI2NWy,ROCK
5i5ED1kHfh,AMPA
5IBGoabh3j,ROCK
5IbXoot5Xu,ROCK
5IkZIC6xQi,cellcycle
5IOIMPggFQ,dopaminereceptor
5jLpao7whp,DNAMetabolism
5jQcktotrw,ROCK
5jtOcaC78o,ROCK
5JufoQUkOb,ROCK
5JxuR37fXD,Cdc25
5kBczxPw8T,ROCK
5KFJ91iMeI,cellcycle
5kiYm5v3Tp,ROCK
5KMVleejPn,dopaminereceptor
5LF6nE7YNN,dopaminereceptor
5LjlIvkK7C,ROCK
5LlNdzfJP6,Ca2
5LtA2G0J4S,cMyc
5ltR3Syrc1,rac1
5lWlgzfZRc,dopaminereceptor
5lYqicx3hi,cellcycle
5MAJf60C9S,DNA_intercalation
5meMx0X65b,rac1
5MfXDuCsSE,ROCK
5mjkZj94vX,Ca2
5MKY2j7BZw,eNOS
5MQEwD80A4,dopaminereceptor
5MW7IWC5FP,ROCK
5MYqBh7nRI,Cdc25
5N9DMNAXa4,Ca2
5nFnGX8RBa,Ca2
5NNFEngTEy,ROCK
5NtZw4Mh4g,rac1
5NxIiedBhE,AMPA
5NxtsCsFr6,dopaminereceptor
5o3PByf4KV,ROCK
5om5jDltDS,cMyc
5OmyoXYC8J,Ca2
5oseITNzm3,Tubulin
5OTs3ZMsbh,ROCK
5oZ24zHvvD,ROCK
5OzxCexQtA,ROCK
5pfN4whimV,ROCK
5pHDxc0yhN,ROCK
5PIqnBdsia,ROCK
5psTqGm2wr,Ca2
5pwpDkAqyJ,ROCK
5Q0fLy9MSe,ROCK
5Q1SgFWOkC,ROCK
5QBndHgzF0,Ca2
5r6mSxgapC,ROCK
5rj4Y7ubwc,ROCK
5rKhsDVBU2,ROCK
5rmWSrviLC,cellcycle
5saX2D8D0j,CDK
5SJr4Y3kTc,Tubulin
5smqLRaidg,Cdc25
5tK1F2mrUX,dopaminereceptor
5TmSjtiHAD,DNAMetabolism
5tWRV9aJI0,ROCK
5U2EG4dmUI,cMyc
5u32Aaa17y,ROCK
5uBjuxT6Sp,ROCK
5ujXQsaGra,Ca2
5uqPueCU9x,dopaminereceptor
5uv8aFp5Ec,Ca2
5v4MCkzxtC,Ca2
5VazlBLUAb,cellcycle
5vff7lSbmI,cellcycle
5vm99c9TF1,DNAMetabolism
5VMitYdBc7,Ca2
5Vo1rD2nqX,ROCK
5wJ811x2u2,ROCK
5WJBUZk1Zp,TopoII
5wmmtQ8RMw,ROCK
5wOKrQW3pO,cellcycle
5wPCzHUdgG,cellcycle
5WsMB7HNRk,eNOS
5wU8ivPpWt,rac1
5xa3KdSzNd,DNA_intercalation
5xg4za5ywj,dopaminereceptor
5xGJdiKVhO,dopaminereceptor
5xHyvRrdqW,ROCK
5XIu53qqdr,Ca2
5XNKAJv0ZC,cMyc
5xrYKdHBIa,AMPA
5xZIZ0tUDa,AMPA
5y2qlFc8cl,dopaminereceptor
5Y7hgCrdwI,Ca2
5y8ZoXnLlp,Ca2
5Y9jOnedEE,Tubulin
5yGaSruC41,ROCK
5YJsm5MBXN,cellcycle
5YmtSpRC4R,ROCK
5YnyTVx86j,eNOS
5yS0baAx8D,dopaminereceptor
5ZHBHIkFNA,ROCK
5ZhGd7OLP2,dopaminereceptor
5ziAVY8HLg,cellcycle
5ZMQtj4lZw,Cdc25
60qwIPQLGF,ROCK
60uVIWjdVd,cMyc
60vC4dEsi3,DNA_intercalation
60wXCko5Ka,DNAMetabolism
62e86YGofp,dopaminereceptor
62IpNpJIIv,cellcycle
62YjDGiM67,dopaminereceptor
63AKMiOPCu,Tubulin
63E9wyudPf,dopaminereceptor
63gizMsITs,ROCK
63hJStwHK2,Ca2
63vBTCgu0o,DNAMetabolism
64E8D05M99,ROCK
64ujGzHRRx,Cdc25
65iBGLuci9,Cdc25
65KfjTdupo,Cdc25
65LZ6JP3rZ,Ca2
65STcpQUi7,dopaminereceptor
65YqMSCmxD,AMPA
671byiPfF8,ROCK
675C8Myzvk,ROCK
67hKFcDXaf,AMPA
67IZmd5vLY,cMyc
67QWnZnRCg,DNAMetabolism
68dLyFHi2i,dopaminereceptor
68Fyz9aREV,Tubulin
68orTIVHIo,dopaminereceptor
68qD5hMfXy,Ca2
68ScRucErN,ROCK
68yQ0A6XaK,ROCK
68ZU7ri31R,DNAMetabolism
690Yp95sxv,dopaminereceptor
699sbZMyAk,eNOS
69jyzFkzGr,Ca2
69m5MVLTzn,DNAMetabolism
69VeBH94pH,DNA_intercalation
6a2CuF4Qgm,dopaminereceptor
6a64HpaeOl,DNAMetabolism
6AM74m2aaa,dopaminereceptor
6AN9R6jecg,cellcycle
6AOR0E9qY1,AMPA
6apaRwEZm6,ROCK
6ApSudmxQT,ROCK
6aqjK6HZqG,cellcycle
6aVbGLjwWV,Ca2
6axvqrcbvp,AMPA
6B6AmyEUVg,cellcycle
6b6uwNwiaw,ROCK
6BcNhv9XKQ,cMyc
6Bfd995Q9i,Cdc25
6bg2vJfnp7,Ca2
6BLLrDAjDO,Tubulin
6Bm40sKLGy,cellcycle
6BOPhYUNbv,cellcycle
6BXo7Pachd,ROCK
6cgERlE3u4,DNAMetabolism
6CgXegRBzD,dopaminereceptor
6CH5Kp2i4m,ROCK
6CiOWvEAvK,dopaminereceptor
6CJ05BsPYr,Cdc25
6cOyEOI8VZ,DNAMetabolism
6cuOWXwcqz,rac1
6cwtGEHThw,ROCK
6DMuh9SJm8,ROCK
6DXg4DihQI,cellcycle
6E612hWahi,Ca2
6e8EuVvLML,Ca2
6eB40cF79O,Tubulin
6ee3vhnX7s,dopaminereceptor
6efuQTDY8g,DNAMetabolism
6eh37AgXDe,cellcycle
6ek8LC69qs,DNAMetabolism
6eUmKqdQz9,dopaminereceptor
6f8ObLbO2t,ROCK
6fcBDjOwTn,Tubulin
6FEsekmCc2,DNAMetabolism
6fgp0eNvN5,dopaminereceptor
6FjkQpbEKW,cellcycle
6fPwgghyeA,ROCK
6FqGapjdiH,AMPA
6FtsNAUtrI,DNAMetabolism
6FXMAjbH6t,AMPA
6FY5U5gWVN,cMyc
6GA4hURTw0,Cdc25
6GDD9UtuWl,Ca2
6gSFA6Uu5C,dopaminereceptor
6h1eCxlyVx,cellcycle
6HHcCKicoF,dopaminereceptor
6HIAt5E3Rc,adrenoceptor
6HkUBPIAPM,dopaminereceptor
6hLMup2yqk,ROCK
6hM2thRKjL,cMyc
6hyOqpCNkd,dopaminereceptor
6iawWKjB9X,ROCK
6IBTnRn5S3,ROCK
6IbwaMAdyV,ROCK
6Ie4NRYfqO,ROCK
6Iefjp3s5e,Cdc25
6Ifv4lTFPs,DNAMetabolism
6ifXyjGVaH,dopaminereceptor
6ihq9xvKkF,ROCK
6iPfF566j9,dopaminereceptor
6IqylKZxtW,Ca2
6IRe75MlGu,Cdc25
6iRhbOli1Z,dopaminereceptor
6iS4913XDg,DNAMetabolism
6IsKp4ql8q,dopaminereceptor
6iwox7oWxf,ROCK
6J8fSxWfoq,Tubulin
6j8mbe1rvp,ROCK
6jAkRRj8t2,eNOS
6jCMCQR3lA,Ca2
6JPNNSbx27,ROCK
6JY8CFp2lm,dopaminereceptor
6KeJ5SP7wW,ROCK
6KiFNeMXpX,DNAMetabolism
6kS9eRUHtB,ROCK
6L4MyJAonK,Cdc25
6LbltDi19y,ROCK
6lUn3cBWnf,dopaminereceptor
6LYe3sSQB4,adrenoceptor
6M2IDwxBt6,ROCK
6M4xszLhe2,cMyc
6m5im7Ezip,Ca2
6mbas0c6Ry,TopoII
6MdyVrQEut,DNAMetabolism
6mh5qzTzyi,Ca2
6MIVy7ips2,ROCK
6mJu2Z9unM,DNAMetabolism
6MkIytALiT,ROCK
6MLMfzNSBg,Ca2
6mtnDgKKbu,dopaminereceptor
6mzaA9cV2o,eNOS
6mZfOl0BwB,ROCK
6N2UH2eV7X,dopaminereceptor
6N8Tp0hlab,Ca2
6NF6hU6951,dopaminereceptor
6NPXIavdGf,Ca2
6NXEsyQAVV,Cdc25
6Ohdvbeyuh,cellcycle
6oJ7bewJJt,Tubulin
6OpZhzp4qe,Ca2
6oW0cezUtP,Tubulin
6P0h5voMZ8,dopaminereceptor
6PdRk0v2na,ROCK
6pTjNYxa24,ROCK
6pYykoUmlQ,Cdc25
6PzgB4rfI1,ROCK
6PzoN3zNwg,dopaminereceptor
6PZStQRp9I,DNA_intercalation
6q4sMMT45r,Ca2
6qbi9qlvTG,dopaminereceptor
6QCEaxSovq,Ca2
6QEBxXTVgF,dopaminereceptor
6qGzCXWtz8,dopaminereceptor
6QKWumqdEs,AMPA
6ql3lowuoW,ROCK
6R4MLvhGpU,ROCK
6R5TQzhETA,DNAMetabolism
6R7BKJzJ2U,ROCK
6R7v4lFZpn,ROCK
6R9Hvi4SYT,dopaminereceptor
6Ra1jWWRLd,dopaminereceptor
6rafcgqHop,cMyc
6RGBViK9LF,ROCK
6rj5QnF6qa,Ca2
6rNQM79BhL,ROCK
6ryY0m7MZ0,ROCK
6rzVMlR3SJ,Tubulin
6S3rsF6uVz,Ca2
6S6LofrO52,dopaminereceptor
6SFjKhxPSB,cMyc
6sjQ1giEhD,ROCK
6SKuBgMBzD,Cdc25
6SPwrM7A9g,TopoII
6SUBREvCoB,cellcycle
6SvP0RMPNB,Ca2
6t1TJ7R1Uw,dopaminereceptor
6To8ZOCy2G,ROCK
6TyIO10n8r,Ca2
6tZzoWNkxn,Tubulin
6U2Wj9qF88,ROCK
6u35riACJY,ROCK
6u4Gp5o0sm,DNA_intercalation
6UEgtmyB55,DNAMetabolism
6UtrPzpW59,ROCK
6VoDuX2Qt6,eNOS
6VUDVq7drd,ROCK
6VWEUORvdf,ROCK
6vxQAWwZ48,AMPA
6vYvk2Sxmc,ROCK
6VyvTRRojC,cMyc
6W75CRYhWM,ROCK
6wCFj5cXzZ,cMyc
6wd8lFSSiH,dopaminereceptor
6wDYfKjcD5,eNOS
6wfLshgxoF,ROCK
6WIjct3KxR,Tubulin
6WiQnUpGyh,dopaminereceptor
6WjMBWARlt,Ca2
6wjzWIUvaF,Cdc25
6woIaq1se2,dopaminereceptor
6wsdMU0yRU,dopaminereceptor
6Wu4B8DEH5,ROCK
6wYFplRPZT,ROCK
6X69Ga13K0,Ca2
6xAiLnZMlJ,Ca2
6XF6uFPaSV,AMPA
6XK7ydFhlx,DNAMetabolism
6Xq1wvJilM,ROCK
6xyRcNcIsu,eNOS
6y6pTPU11w,cellcycle
6yhIl3EFKx,AMPA
6yJMpvnBhE,dopaminereceptor
6YXYtKeo6u,ROCK
6yYubnX2Nk,cellcycle
6z4SOTWTOO,AMPA
6zeMTyO9bL,dopaminereceptor
6zKWQgX2zc,ROCK
6ZN80uPPkh,ROCK
6ZNg4VUWUX,Ca2
6ZXaEURkSd,adrenoceptor
6ZzbTBw9LD,ROCK
6zZmYMLFXN,ROCK
71j9ewY4qA,Ca2
71L4NleGk7,Ca2
723rC9aztq,adrenoceptor
727sohZMpw,cellcycle
72BfvLl0qz,ROCK
73MiqIkWyk,Ca2
73oPCP5ssG,Ca2
740yYncLFa,dopaminereceptor
74UwrgANje,eNOS
74xSnwOXUQ,ROCK
74yNPt26Gf,ROCK
74yZYGcuKx,ROCK
75PibgMnbr,AMPA
75rzZvdN96,Ca2
75vN01iXfR,AMPA
77axHv22J1,ROCK
77jSKaSVmE,Ca2
77UHcroQT4,ROCK
77YqKcDVJj,ROCK
78ALhX14as,ROCK
78cYCRBgN5,Ca2
798i5UybDE,DNA_intercalation
79EjDaMQg1,Cdc25
79ID9meAz3,ROCK
79PVMR4Xr4,ROCK
79tPLpJ2j6,dopaminereceptor
7A4rfxm02V,dopaminereceptor
7af0AAxIL9,ROCK
7ASnm7Tiir,Ca2
7B156a2T1t,ROCK
7biMOdeTTN,cellcycle
7bQIeA2VCa,ROCK
7bTFp3VNZe,eNOS
7buSOMNtdr,DNAMetabolism
7bVq2gwQd5,AMPA
7Bx75cwTLq,DNAMetabolism
7BxoezS9ya,CDK
7C5N2rp3Iz,ROCK
7c7OwbfrEJ,TopoII
7cHEuwW69N,ROCK
7cpE3x0y8e,Ca2
7cQnunrB5r,DNAMetabolism
7crmTgnO55,ROCK
7ctmstHpkr,Ca2
7CXO50DoZU,cellcycle
7dhrf3ReMN,AMPA
7donM8iyTT,ROCK
7DqF0BvhPw,ROCK
7dRN94b7J5,dopaminereceptor
7dS0Za9dKn,Cdc25
7DuVfcBNMW,TopoII
7DXrS4PRPP,ROCK
7Dzq1cN9Ic,ROCK
7e8pzl5RKX,Ca2
7e9bfGmlsb,ROCK
7ebgEHw1Xw,dopaminereceptor
7efCSytpeh,Ca2
7eHHCHdtWL,Cdc25
7EhyNi8yYl,DNA_intercalation
7EQOwFUzz7,ROCK
7eUWQbpgx2,dopaminereceptor
7fD1Tq8AiD,ROCK
7FJT83Qj2Q,ROCK
7fom67KJpj,cMyc
7fs7ZV1pJT,Ca2
7FtOzv8yBL,cellcycle
7FTxBwtYsr,Cdc25
7fxWC3ExhK,ROCK
7G7BP6Gby5,ROCK
7G8BOOKWfw,cMyc
7Geehn4PIh,Ca2
7gjAYmuQ14,Ca2
7gmot2n8Qk,cellcycle
7GNevxYVpS,ROCK
7gOjL5sNJS,Ca2
7gypoc4FWV,ROCK
7hcNchO81u,eNOS
7hD2kzeyAr,ROCK
7hhKqXpASA,ROCK
7hPDJI8yM1,cellcycle
7hUQOPfcb4,cMyc
7iC8gSUnAL,cMyc
7iEHcfLT9o,dopaminereceptor
7if5TfR9T3,dopaminereceptor
7iL8nUMCXX,AMPA
7IMqRsDGBJ,Ca2
7iXCy9e4oN,dopaminereceptor
7Jjt6kOpx7,Ca2
7jqRlIY3ut,dopaminereceptor
7JvpAqa8yO,ROCK
7jYwTgwkbL,ROCK
7kDAJ2uDmU,Ca2
7KJkZsopBA,DNAMetabolism
7Kkb5FWTzM,ROCK
7Kml9FCxcV,cellcycle
7KMqm5QnlJ,ROCK
7kNcPGtYOX,ROCK
7KnZD7cqdr,dopaminereceptor
7KzLhH5bQQ,Ca2
7l4BWQwRGp,cMyc
7l4exRW3Zd,ROCK
7l9OSGd0mK,ROCK
7LG0eI2syA,Ca2
7lmiGXKfKx,ROCK
7lrbMaxbnW,dopaminereceptor
7LspUqeDcA,ROCK
7M6GVv63ME,ROCK
7M6niQqEcL,ROCK
7m73WntgH2,rac1
7MDKJESvhj,cellcycle
7mj4r5TAvK,ROCK
7mk1PGXZiN,ROCK
7mNKLrCmFX,DNA_intercalation
7MUGDSTQdJ,ROCK
7n3hmFFOnx,dopaminereceptor
7N8w0F1rJK,AMPA
7naqA1mC4c,dopaminereceptor
7nBmLVsRJ3,Ca2
7NK1i9WdqY,AMPA
7nK65ZEuVn,dopaminereceptor
7NQoYza0P3,DNAMetabolism
7nthyvwJ3Z,Ca2
7nw5yYfPPv,ROCK
7NZTr9rjfF,DNAMetabolism
7O1zWijh5A,cellcycle
7o3KJdVGy2,Ca2
7Ohk9tmVHm,ROCK
7oK8WgAUe5,ROCK
7oqea6lTl1,TopoII
7OrwEU3oIu,DNA_intercalation
7p6t9HX2xH,ROCK
7PdMr9IVPs,ROCK
7pe0MqdAzH,cellcycle
7PHCdHDYum,cMyc
7pnyWcgoxE,cellcycle
7pqle8TVg8,ROCK
7psg0y8c6W,ROCK
7PT9QynLP1,dopaminereceptor
7Q2Z9t7Lxl,AMPA
7Q383LR8nR,ROCK
7Qbv6nyOeg,ROCK
7qCTxJoSI4,dopaminereceptor
7qdXRdEgHm,ROCK
7qQndD34nV,cMyc
7qSwOr1LPO,cMyc
7QwMWHgy1k,ROCK
7qyWhRm97R,ROCK
7R45Tt51CU,ROCK
7RBgLKVhkf,DNAMetabolism
7RKVlZ4htO,ROCK
7rVysBogpP,dopaminereceptor
7rXMQu1fms,Cdc25
7Ryw6rGpQE,ROCK
7S0PCgvirh,ROCK
7s1gAtSZlE,ROCK
7S2y42cl4i,cellcycle
7s9Efhs0Z2,cellcycle
7scMh6ml9q,AMPA
7t41DA1lGl,DNAMetabolism
7TaoXSH63X,dopaminereceptor
7TeEwKhDli,eNOS
7tIpUPOsoV,cMyc
7TlYcD9zpr,AMPA
7TpvhXU1Nr,Tubulin
7TQPmSbzHV,cellcycle
7tQzUXrbWi,cMyc
7u0ayYKR9q,dopaminereceptor
7UBTEpQ0yL,ROCK
7uGFurDqjk,ROCK
7uKXZUhBbj,ROCK
7UOVs36gYL,AMPA
7uPDaULFrQ,cMyc
7UTZZzyvpr,Cdc25
7UvvG9mtlP,dopaminereceptor
7Vcw56R3Vv,Ca2
7vGhy6hqoO,Tubulin
7VGr69JVMW,DNAMetabolism
7vHVRNf07T,dopaminereceptor
7Vug4gsdvY,Ca2
7vvrrlribG,Ca2
7vvUHIs6zG,ROCK
7VXuqgrZiu,dopaminereceptor
7VYmtTYqSB,Ca2
7vZoPqIVFE,ROCK
7W7wUcGw3U,dopaminereceptor
7WAne3fMhP,ROCK
7wd2HoAFzB,ROCK
7WePOFUVf1,AMPA
7wGljforzC,ROCK
7wjVY85cl1,dopaminereceptor
7wKxe91D95,ROCK
7wnptkpKGO,ROCK
7WP14zsm1P,eNOS
7wUkadvRIR,Ca2
7Xa2HdUdOZ,cellcycle
7XLSQKmOzA,eNOS
7XUJvTqRjA,ROCK
7xv5U7TniP,dopaminereceptor
7xxO6oA06A,ROCK
7XyUtWg4ih,ROCK
7yFKS9QDKU,Ca2
7YgsS6weFO,ROCK
7yhWNJiF49,ROCK
7yj7IKcACK,adrenoceptor
7YlQMAydFD,ROCK
7YoUTX97U0,Ca2
7YQMiqIFfE,ROCK
7YRKGJIgMy,DNAMetabolism
7YWwFzBojf,dopaminereceptor
7ywZDowCNJ,Cdc25
7Z6GTdKKhQ,ROCK
7zCj8iLFbO,ROCK
7ZEhYM6qtV,ROCK
7ZHiCxtLUe,DNAMetabolism
